"","Investor_Id","Year","Percent"
"878","102610-45",2013,10000
"879","102610-45",2014,2500
"880","102619-09",2014,10000
"881","10263-16",2004,10000
"882","102690-10",2016,10000
"883","10271-98",1995,5000
"884","10271-98",1996,3333.33333333333
"885","10271-98",1997,5000
"886","10271-98",1998,2000
"887","10271-98",1999,816.326530612245
"888","10271-98",2000,803.324099722992
"889","10271-98",2001,2000
"890","10271-98",2002,1250
"891","10271-98",2003,2400
"892","10271-98",2004,859.375
"893","10271-98",2005,887.573964497041
"894","10271-98",2006,1246.53739612188
"895","10271-98",2007,1200
"896","10271-98",2008,1388.88888888889
"897","10271-98",2009,1358.02469135802
"898","10271-98",2010,887.573964497041
"899","10271-98",2011,1250
"900","10271-98",2012,1735.53719008264
"901","10271-98",2013,743.801652892562
"902","10271-98",2014,848
"903","10271-98",2015,623.818525519849
"904","10271-98",2016,1400
"905","10271-98",2017,1005.91715976331
"906","10271-98",2018,2800
"907","102750-58",2018,10000
"908","102752-02",2015,10000
"909","102768-40",2013,10000
"910","10281-70",2002,10000
"911","10281-70",2004,10000
"912","10281-70",2008,5000
"913","10281-70",2009,2500
"914","10281-70",2010,1666.66666666667
"915","10281-70",2011,5000
"916","10281-70",2012,10000
"917","10281-70",2013,5000
"918","10281-70",2014,10000
"919","10281-70",2015,5000
"920","102830-95",2012,10000
"921","102848-59",2012,10000
"922","102848-59",2018,10000
"923","102889-27",2011,5000
"924","102889-27",2012,10000
"925","102889-27",2013,5000
"926","102889-27",2014,10000
"927","102889-27",2015,5000
"928","102889-27",2016,5000
"929","102889-27",2017,10000
"930","10291-51",2002,10000
"931","10291-51",2003,10000
"932","103003-48",2015,5555.55555555555
"933","103003-48",2016,5000
"934","103037-59",2011,10000
"935","103037-59",2013,10000
"936","103037-59",2014,10000
"937","10306-18",2004,10000
"938","103072-69",2011,10000
"939","103072-69",2015,3333.33333333333
"940","103072-69",2017,3333.33333333333
"941","103104-73",2012,10000
"942","103211-47",2014,2800
"943","103211-47",2015,3333.33333333333
"944","103211-47",2016,1836.73469387755
"945","103211-47",2017,10000
"946","10322-56",2000,10000
"947","10322-56",2001,10000
"948","103272-40",2014,5000
"949","103272-40",2015,10000
"950","103272-40",2016,10000
"951","103272-40",2017,10000
"952","103276-90",2013,5000
"953","103276-90",2014,10000
"954","103276-90",2015,10000
"955","103276-90",2016,10000
"956","10335-25",1995,10000
"957","10335-25",2000,3333.33333333333
"958","10335-25",2001,10000
"959","10335-25",2002,2500
"960","10335-25",2003,2000
"961","10335-25",2004,1562.5
"962","10335-25",2005,1666.66666666667
"963","10335-25",2006,5000
"964","10335-25",2007,1428.57142857143
"965","10335-25",2008,2500
"966","10335-25",2009,5000
"967","10335-25",2010,2500
"968","10335-25",2011,5000
"969","10335-25",2012,3333.33333333333
"970","10335-25",2015,5000
"971","10335-25",2016,5000
"972","10339-93",2004,10000
"973","10339-93",2006,10000
"974","10339-93",2008,10000
"975","103429-54",2013,10000
"976","103429-54",2014,2500
"977","103429-54",2015,3750
"978","103429-54",2017,5000
"979","103429-54",2018,10000
"980","10344-70",2001,10000
"981","10344-70",2006,3333.33333333333
"982","10344-70",2007,5555.55555555555
"983","10344-70",2008,3333.33333333333
"984","10344-70",2009,5000
"985","10346-14",1998,5000
"986","10346-14",2001,10000
"987","10346-14",2002,5000
"988","10346-14",2003,3333.33333333333
"989","10346-14",2004,4400
"990","10346-14",2005,3333.33333333333
"991","10346-14",2006,2187.5
"992","10346-14",2007,3600
"993","10346-14",2008,3125
"994","10346-14",2009,2777.77777777778
"995","10346-14",2010,2600
"996","10346-14",2011,2231.40495867769
"997","10346-14",2012,4400
"998","10346-14",2013,3061.22448979592
"999","10346-14",2014,3333.33333333333
"1000","10346-14",2015,3600
"1001","10346-14",2016,5200
"1002","10346-14",2017,7812.5
"1003","10346-14",2018,10000
"1004","103479-04",2008,10000
"1005","10353-97",2000,10000
"1006","10353-97",2001,10000
"1007","10353-97",2002,5000
"1008","10353-97",2003,10000
"1009","10353-97",2006,10000
"1010","10355-77",2002,10000
"1011","10357-03",1998,10000
"1012","10357-03",1999,10000
"1013","10357-03",2000,5000
"1014","10357-03",2001,3750
"1015","10357-03",2003,5000
"1016","10357-03",2004,5555.55555555555
"1017","10357-03",2005,5555.55555555555
"1018","10357-03",2006,10000
"1019","10357-03",2007,5000
"1020","10357-03",2008,4400
"1021","10357-03",2009,3333.33333333333
"1022","10357-03",2010,5555.55555555555
"1023","10357-03",2011,1239.6694214876
"1024","10357-03",2012,1562.5
"1025","10357-03",2013,1562.5
"1026","10357-03",2014,867.768595041322
"1027","10357-03",2015,1428.57142857143
"1028","10357-03",2016,937.5
"1029","10357-03",2017,1800
"1030","10357-03",2018,3750
"1031","10364-77",2000,10000
"1032","10364-77",2003,2000
"1033","10364-77",2004,3750
"1034","10364-77",2005,1074.38016528926
"1035","10364-77",2006,795.847750865052
"1036","10364-77",2007,781.25
"1037","10364-77",2008,750
"1038","10364-77",2009,625
"1039","10364-77",2010,803.324099722991
"1040","10364-77",2011,1349.48096885813
"1041","10364-77",2012,1111.11111111111
"1042","10364-77",2013,1578.94736842105
"1043","10364-77",2014,816
"1044","10364-77",2015,1150
"1045","10364-77",2016,1172.83950617284
"1046","10364-77",2017,653.983353151011
"1047","10364-77",2018,1250
"1048","10365-13",2006,5000
"1049","10365-13",2007,972.222222222222
"1050","10365-13",2008,1111.11111111111
"1051","10365-13",2009,5000
"1052","10365-13",2010,3888.88888888889
"1053","10365-13",2011,3750
"1054","10365-13",2012,5555.55555555555
"1055","10365-13",2013,2500
"1056","10365-13",2014,10000
"1057","10365-13",2016,10000
"1058","10365-13",2017,3333.33333333333
"1059","10367-47",1991,10000
"1060","10367-47",2000,10000
"1061","10367-47",2001,5000
"1062","10367-47",2002,3884.29752066116
"1063","10367-47",2003,1851.85185185185
"1064","10367-47",2004,1527.77777777778
"1065","10367-47",2005,2244.89795918367
"1066","10367-47",2006,1239.6694214876
"1067","10367-47",2007,1903.11418685121
"1068","10367-47",2008,1836.73469387755
"1069","10367-47",2009,2200
"1070","10367-47",2010,2187.5
"1071","10367-47",2011,3888.88888888889
"1072","10367-47",2012,3125
"1073","10367-47",2013,2653.0612244898
"1074","10367-47",2014,2231.40495867769
"1075","10367-47",2015,2448.97959183673
"1076","10367-47",2016,2839.50617283951
"1077","10367-47",2017,2656.25
"1078","10367-47",2018,5555.55555555555
"1079","10371-16",2000,10000
"1080","10371-16",2007,10000
"1081","10373-86",2007,5000
"1082","10373-86",2008,10000
"1083","10373-86",2016,10000
"1084","10381-24",1998,5000
"1085","10381-24",1999,5000
"1086","10381-24",2000,2800
"1087","10381-24",2001,2187.5
"1088","10381-24",2002,1836.73469387755
"1089","10381-24",2003,2187.5
"1090","10381-24",2004,1666.66666666667
"1091","10381-24",2005,1200
"1092","10381-24",2006,1250
"1093","10381-24",2007,1428.57142857143
"1094","10381-24",2008,1250
"1095","10381-24",2009,1836.73469387755
"1096","10381-24",2010,3061.22448979592
"1097","10381-24",2011,1836.73469387755
"1098","10381-24",2012,2222.22222222222
"1099","10381-24",2013,1358.02469135802
"1100","10381-24",2014,909.090909090909
"1101","10381-24",2015,3333.33333333333
"1102","10381-24",2016,10000
"1103","10381-24",2017,3333.33333333333
"1104","10381-24",2018,10000
"1105","10382-41",2004,10000
"1106","10382-41",2005,5555.55555555555
"1107","10382-41",2006,2244.89795918367
"1108","10382-41",2007,2777.77777777778
"1109","10382-41",2008,864.197530864197
"1110","10382-41",2009,918.367346938775
"1111","10382-41",2010,1020.40816326531
"1112","10382-41",2011,1250
"1113","10382-41",2012,1250
"1114","10382-41",2013,1428.57142857143
"1115","10382-41",2014,1200
"1116","10382-41",2015,2222.22222222222
"1117","10382-41",2016,1666.66666666667
"1118","10382-41",2017,1111.11111111111
"1119","10382-41",2018,2000
"1120","103873-06",2013,10000
"1121","103873-06",2014,2500
"1122","103873-06",2015,1005.91715976331
"1123","103873-06",2016,2500
"1124","103873-06",2017,5000
"1125","10388-53",2003,5000
"1126","10388-53",2004,10000
"1127","10388-53",2006,10000
"1128","10388-53",2007,10000
"1129","10388-53",2008,10000
"1130","10388-53",2013,5000
"1131","10388-53",2015,10000
"1132","10388-53",2016,10000
"1133","103947-94",2014,5000
"1134","103947-94",2015,10000
"1135","103947-94",2016,10000
"1136","103947-94",2017,10000
"1137","10398-70",2007,5000
"1138","10398-70",2008,3827.16049382716
"1139","10398-70",2009,10000
"1140","10398-70",2010,5000
"1141","10398-70",2011,5555.55555555555
"1142","10398-70",2012,5000
"1143","10398-70",2013,5000
"1144","10398-70",2014,3333.33333333333
"1145","10398-70",2017,10000
"1146","10398-70",2018,10000
"1147","10398-97",2007,10000
"1148","10401-94",2004,5000
"1149","10401-94",2006,2000
"1150","10401-94",2007,1666.66666666667
"1151","10401-94",2008,703.125
"1152","10401-94",2009,1200
"1153","10401-94",2010,617.283950617284
"1154","10401-94",2011,964.083175803403
"1155","10401-94",2012,833.333333333333
"1156","10401-94",2013,937.5
"1157","10401-94",2014,937.5
"1158","10401-94",2015,555.555555555555
"1159","10401-94",2016,939.35790725327
"1160","10401-94",2017,3333.33333333333
"1161","10401-94",2018,10000
"1162","104041-09",2008,10000
"1163","104041-09",2011,10000
"1164","104041-09",2014,3333.33333333333
"1165","104041-09",2015,5000
"1166","104041-09",2017,10000
"1167","10405-45",1999,5000
"1168","10405-45",2000,3333.33333333333
"1169","10405-45",2001,5555.55555555555
"1170","10405-45",2002,2000
"1171","10405-45",2003,3333.33333333333
"1172","10405-45",2004,10000
"1173","10405-45",2005,2500
"1174","10405-45",2006,1428.57142857143
"1175","10405-45",2007,1666.66666666667
"1176","10405-45",2008,1562.5
"1177","10405-45",2009,5000
"1178","10405-45",2010,3750
"1179","10405-45",2011,1358.02469135802
"1180","10405-45",2012,1666.66666666667
"1181","10405-45",2013,2000
"1182","10405-45",2014,2222.22222222222
"1183","10405-45",2015,1666.66666666667
"1184","10405-45",2016,1851.85185185185
"1185","10405-45",2017,2500
"1186","10405-45",2018,3333.33333333333
"1187","104056-12",2016,5000
"1188","104056-12",2017,3333.33333333333
"1189","104056-30",2013,10000
"1190","104056-30",2016,10000
"1191","104056-30",2017,10000
"1192","10411-93",1997,10000
"1193","10411-93",1998,10000
"1194","10411-93",2000,10000
"1195","10411-93",2001,5000
"1196","10411-93",2003,10000
"1197","10411-93",2005,10000
"1198","10411-93",2006,10000
"1199","10411-93",2007,2500
"1200","10411-93",2008,6250
"1201","10411-93",2009,1666.66666666667
"1202","10411-93",2010,1836.73469387755
"1203","10411-93",2011,3333.33333333333
"1204","10411-93",2012,2500
"1205","10411-93",2013,1250
"1206","10411-93",2014,1527.77777777778
"1207","10411-93",2015,1404.95867768595
"1208","10411-93",2016,929.705215419501
"1209","10411-93",2017,833.333333333333
"1210","10411-93",2018,5555.55555555555
"1211","104124-16",2012,5000
"1212","104124-16",2013,5000
"1213","104124-16",2014,2000
"1214","104124-16",2015,2000
"1215","104124-16",2016,10000
"1216","104124-16",2017,5000
"1217","104124-16",2018,10000
"1218","104140-63",2009,5555.55555555555
"1219","104140-63",2010,10000
"1220","104140-63",2011,2800
"1221","104140-63",2012,10000
"1222","104140-63",2013,10000
"1223","104140-63",2014,5000
"1224","104140-63",2015,5000
"1225","104140-63",2017,10000
"1226","104145-67",2014,10000
"1227","104145-67",2015,3333.33333333333
"1228","104145-67",2016,5000
"1229","104145-67",2017,5000
"1230","104156-02",2008,5000
"1231","104156-02",2011,10000
"1232","104156-02",2013,10000
"1233","104156-02",2014,2244.89795918367
"1234","104156-02",2015,2222.22222222222
"1235","104156-02",2016,2000
"1236","104156-02",2017,10000
"1237","104156-02",2018,10000
"1238","10416-88",2002,2222.22222222222
"1239","10416-88",2003,3877.55102040816
"1240","10416-88",2004,1666.66666666667
"1241","10416-88",2005,1836.73469387755
"1242","10416-88",2006,1111.11111111111
"1243","10416-88",2007,3553.71900826446
"1244","10416-88",2008,1836.73469387755
"1245","10416-88",2009,1604.93827160494
"1246","10416-88",2010,1072.66435986159
"1247","10416-88",2011,661.625708884688
"1248","10416-88",2012,501.730103806228
"1249","10416-88",2013,946.502057613169
"1250","10416-88",2014,624
"1251","10416-88",2015,532.544378698225
"1252","10416-88",2016,1005.91715976331
"1253","10416-88",2017,1020.40816326531
"1254","10416-88",2018,2000
"1255","10420-66",1990,10000
"1256","10420-66",2005,10000
"1257","10420-66",2007,2500
"1258","10420-66",2008,3333.33333333333
"1259","10420-66",2009,10000
"1260","10420-66",2010,10000
"1261","10420-66",2011,10000
"1262","10420-66",2013,10000
"1263","10420-66",2014,3333.33333333333
"1264","104214-52",2017,10000
"1265","104398-93",2014,10000
"1266","104398-93",2015,1666.66666666667
"1267","104398-93",2016,10000
"1268","104398-93",2017,5000
"1269","10446-40",1991,10000
"1270","10446-40",1996,10000
"1271","10446-40",1997,2000
"1272","10446-40",1998,2000
"1273","10446-40",1999,1428.57142857143
"1274","10446-40",2000,1200
"1275","10446-40",2001,1604.93827160494
"1276","10446-40",2002,1900.82644628099
"1277","10446-40",2003,1200
"1278","10446-40",2004,933.333333333333
"1279","10446-40",2005,619.834710743802
"1280","10446-40",2006,617.283950617284
"1281","10446-40",2007,739.644970414201
"1282","10446-40",2008,781.25
"1283","10446-40",2009,933.333333333333
"1284","10446-40",2010,752
"1285","10446-40",2011,694.444444444444
"1286","10446-40",2012,1239.6694214876
"1287","10446-40",2013,692.520775623269
"1288","10446-40",2014,1666.66666666667
"1289","10446-40",2015,1666.66666666667
"1290","10446-40",2016,3333.33333333333
"1291","10446-40",2017,2800
"1292","10446-40",2018,2500
"1293","10449-01",2004,5000
"1294","10449-01",2006,10000
"1295","104493-70",2008,10000
"1296","104493-70",2011,10000
"1297","104493-70",2013,5555.55555555555
"1298","104493-70",2014,10000
"1299","104493-70",2016,10000
"1300","104494-60",2015,10000
"1301","10454-68",2003,10000
"1302","104549-23",2013,10000
"1303","104549-23",2014,10000
"1304","104549-23",2015,3750
"1305","104549-23",2016,5000
"1306","104549-23",2017,5000
"1307","10458-73",1993,5000
"1308","10458-73",1995,10000
"1309","10458-73",1997,10000
"1310","10458-73",1998,10000
"1311","10458-73",1999,2800
"1312","10458-73",2000,6250
"1313","10458-73",2001,1666.66666666667
"1314","10458-73",2002,2500
"1315","10458-73",2003,1666.66666666667
"1316","10458-73",2004,1562.5
"1317","10458-73",2005,666.666666666667
"1318","10458-73",2006,1111.11111111111
"1319","10458-73",2007,2777.77777777778
"1320","10458-73",2008,816.326530612245
"1321","10458-73",2009,5000
"1322","10458-73",2010,3750
"1323","10458-73",2011,6250
"1324","10458-73",2012,2500
"1325","10458-73",2013,2098.76543209876
"1326","10458-73",2014,1400
"1327","10458-73",2015,1836.73469387755
"1328","10458-73",2016,2222.22222222222
"1329","10458-73",2017,2000
"1330","10458-73",2018,10000
"1331","104637-97",2014,10000
"1332","104637-97",2015,926.118626430801
"1333","104637-97",2016,1550.46826222685
"1334","104637-97",2017,1024.93074792244
"1335","104637-97",2018,2000
"1336","104667-94",2011,10000
"1337","104667-94",2013,10000
"1338","104667-94",2014,3750
"1339","104667-94",2015,2500
"1340","104667-94",2016,2800
"1341","104667-94",2017,2222.22222222222
"1342","104667-94",2018,2500
"1343","104710-42",2013,10000
