Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,8.10728405735849
Scenario1,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,11.2472107611413
Scenario1,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,4.1923456284506
Scenario1,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,10.4702865862921
Scenario1,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,6.2732407472188
Scenario1,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,9.24064681013051
Scenario1,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,7.57926920704937
Scenario1,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.679981387286967
Scenario1,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,1.5024778272791
Scenario1,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,1.88623845688686
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.701968451158633
Scenario1,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.121580639917838
Scenario1,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.22737231103069
Scenario1,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.533512342815219
Scenario1,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,2.17424435958599
Scenario1,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,1.37615566222799
Scenario1,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.33863903089836
Scenario1,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,11
Scenario1,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,9
Scenario1,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,7
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,8
Scenario1,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,10
Scenario1,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,12
Scenario1,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,17
Scenario1,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,9
Scenario1,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,8
Scenario1,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,7
Scenario1,1,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,2,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,3,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,4,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,5,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,6,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,7,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,8,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,9,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,10,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario1,1,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,2,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,3,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,4,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,5,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,6,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,7,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,8,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,9,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,10,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario1,1,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,2,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,3,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,4,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,5,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,6,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,7,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,8,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,9,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,10,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario1,1,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,2,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,3,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,4,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,5,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,6,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,7,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,8,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,9,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,10,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario1,1,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,2,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,3,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,4,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,5,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,6,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,7,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,8,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,9,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,10,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario1,1,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,2,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,3,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,4,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,5,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,6,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,7,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,8,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,9,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,10,Sink,Sink1,InputBuffer,Costs,CostPerItem,Average,0
Scenario1,1,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,2,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,3,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,4,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,5,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,6,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,7,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,8,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,9,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,10,Sink,Sink1,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario1,1,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,2,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,3,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,4,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,5,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,6,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,7,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,8,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,9,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,10,Sink,Sink1,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario1,1,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,2,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,3,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,4,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,5,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,6,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,7,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,8,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,9,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,10,Sink,Sink1,InputBuffer,Costs,TotalCost,Total,0
Scenario1,1,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,2,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,3,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,4,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,5,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,6,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,7,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,8,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,9,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,10,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario1,1,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,2,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,3,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,4,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,5,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,6,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,7,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,8,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,9,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,10,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario1,1,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,2,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,3,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,4,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,5,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,6,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,7,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,8,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,9,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,10,Sink,Sink1,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario1,1,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,2,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,3,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,4,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,5,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,6,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,7,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,8,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,9,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,10,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario1,1,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,2,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,3,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,4,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,5,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,6,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,7,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,8,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,9,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,10,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario1,1,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,2,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,3,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,4,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,5,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,6,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,7,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,8,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,9,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,10,Sink,Sink1,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario1,1,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,2,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,3,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,4,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,5,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,6,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,7,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,8,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,9,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,10,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Average,0
Scenario1,1,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,2,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,3,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,4,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,5,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,6,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,7,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,8,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,9,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,10,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Maximum,0
Scenario1,1,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,2,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,3,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,4,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,5,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,6,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,7,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,8,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,9,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,10,Sink,Sink1,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario1,1,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,2,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,3,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,4,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,5,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,6,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,7,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,8,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,9,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,10,Sink,Sink1,InputBuffer,Throughput,NumberBalked,Total,0
Scenario1,1,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,11
Scenario1,2,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,9
Scenario1,3,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,7
Scenario1,4,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,8
Scenario1,5,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,10
Scenario1,6,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,12
Scenario1,7,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,17
Scenario1,8,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,9
Scenario1,9,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,8
Scenario1,10,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,7
Scenario1,1,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,11
Scenario1,2,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,9
Scenario1,3,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,7
Scenario1,4,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,8
Scenario1,5,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,10
Scenario1,6,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,12
Scenario1,7,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,17
Scenario1,8,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,9
Scenario1,9,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,8
Scenario1,10,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,7
Scenario1,1,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,2,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,3,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,4,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,5,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,6,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,7,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,8,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,9,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,10,Sink,Sink1,InputBuffer,Throughput,NumberReneged,Total,0
Scenario1,1,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,1.87110145076255
Scenario1,2,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,1.73606737079533
Scenario1,3,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,2.23676368900529
Scenario1,4,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,2.61933999591117
Scenario1,5,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,1.75761879922747
Scenario1,6,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,1.70489828839216
Scenario1,7,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,2.26656299044589
Scenario1,8,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,4.84479307666835
Scenario1,9,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,4.63082476721836
Scenario1,10,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Average,2.29427656068741
Scenario1,1,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,2,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,3,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,4,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,5,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,6,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,7,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,8,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,9,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,10,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,1,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,2.50900487694993
Scenario1,2,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,2.67192846339673
Scenario1,3,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,4.04210065340612
Scenario1,4,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,4.54886706892362
Scenario1,5,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,2.61479159653443
Scenario1,6,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,4.34009100457448
Scenario1,7,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,2.69263269429132
Scenario1,8,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,7.27001246826655
Scenario1,9,Sink,Sink10,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,12.0245625301651
